route,pageType,section,visibleText,component
download,download,,CRU,BUTTON
download,download,,TS 4.09),SPAN
download,download,,38행,SMALL
download,download,,기후대 선택,SPAN
download,download,,기후대,SPAN
download,download,,"2099 · Beck et al.(2023) — High-resolution (1 km) Köppen-Geiger maps for 1901–2099 (Scientific Data 10, 724)",SPAN
download,download,,평균 기온과 강수량 선택,SPAN
download,download,,평균 기온과 강수량,SPAN
download,download,,"8,371행",SMALL
download,download,,과거·미래 기후전망(CMIP6) 선택,SPAN
download,download,,과거·미래 기후전망(,SPAN
download,download,,CMIP6,BUTTON
download,download,,2100 · Global Solar Atlas 2.0 (World Bank/,SPAN
download,download,,ESMAP,BUTTON
download,download,,", Solargis)",SPAN
download,download,,"33,232행",SMALL
download,download,,가뭄 위험 선택,SPAN
download,download,,가뭄 위험,SPAN
download,download,,2100 · Copernicus,SPAN
download,download,,ERA5,BUTTON
download,download,,-Land,SPAN
download,download,,"31,688행",SMALL
download,download,,폭염 위험 선택,SPAN
download,download,,폭염 위험,SPAN
download,download,,2100 · World Bank,SPAN
download,download,,x0.25),SPAN
download,download,,"32,608행",SMALL
download,download,,홍수·호우 위험 선택,SPAN
download,download,,홍수·호우 위험,SPAN
download,download,,"32,370행",SMALL
download,download,,해수면 상승 전망 선택,SPAN
download,download,,해수면 상승 전망,SPAN
download,download,,2100 ·,SPAN
download,download,,IPCC,BUTTON
download,download,,AR6,BUTTON
download,download,,Sea Level Projection Tool (,SPAN
download,download,,NASA,BUTTON
download,download,,/,SPAN
download,download,,"1,575행",SMALL
download,download,,생물다양성·기후 위험 선택,SPAN
download,download,,생물다양성·기후 위험,SPAN
download,download,,2026 · University of Notre Dame,SPAN
download,download,,ND-GAIN,BUTTON
download,download,,Country Index 2026,SPAN
download,download,,435행,SMALL
download,download,,기후위험지수 선택,SPAN
download,download,,기후위험지수,SPAN
download,download,,2024 · Germanwatch Climate Risk Index 2026,SPAN
download,download,,12행,SMALL
download,download,,기후취약성지수 선택,SPAN
download,download,,기후취약성지수,SPAN
download,download,,2024 ·,SPAN
download,download,,"1,500행",SMALL
download,download,,재해·재난 이력 선택,SPAN
download,download,,재해·재난 이력,SPAN
download,download,,EM-DAT,BUTTON
download,download,,Archive v2026-04-30,SPAN
download,download,,275행,SMALL
download,download,,탄소국경조정제도 영향 선택,SPAN
download,download,,탄소국경조정제도 영향,SPAN
download,download,,2022 · World Bank Relative,SPAN
download,download,,CBAM,BUTTON
download,download,,Exposure Index,SPAN
download,download,,탄소세 도입 효과 전망 선택,SPAN
download,download,,탄소세 도입 효과 전망,SPAN
download,download,,2040 · World Bank Vietnam,SPAN
download,download,,CCDR,BUTTON
download,download,,(2022),SPAN
download,download,,13행,SMALL
download,download,,탄소가격 수준 선택,SPAN
download,download,,탄소가격 수준,SPAN
download,download,,2026 · World Bank Carbon Pricing Dashboard,SPAN
download,download,,15행,SMALL
download,download,,화석연료 의존도 선택,SPAN
download,download,,화석연료 의존도,SPAN
download,download,,2025 · Energy Institute Statistical Review of World Energy,SPAN
download,download,,45행,SMALL
download,download,,물 스트레스 선택,SPAN
download,download,,물 스트레스,SPAN
download,download,,2080 ·,SPAN
download,download,,FAO,BUTTON
download,download,,AQUASTAT,BUTTON
download,download,,SDG,BUTTON
download,download,,6.4.2),SPAN
download,download,,"2,032행",SMALL
download,download,,장기 국내총생산 전망 선택,SPAN
download,download,,장기 국내총생산 전망,SPAN
download,download,,IIASA,BUTTON
download,download,,SSP,BUTTON
download,download,,Database v3.1,SPAN
download,download,,282행,SMALL
download,download,,장기 인구 전망 선택,SPAN
download,download,,장기 인구 전망,SPAN
download,download,,Database v3.1 (,SPAN
download,download,,-WiC POP 2023),SPAN
download,download,,110행,SMALL
download,download,,복합 위험지수 선택,SPAN
download,download,,복합 위험지수,SPAN
download,download,,EU,BUTTON
download,download,,INFORM,BUTTON
download,download,,Risk 2026 TREND,SPAN
download,download,,"2,696행",SMALL
download,download,,취약성지수 선택,SPAN
download,download,,취약성지수,SPAN
download,download,,2100 · Global Data Lab (,SPAN
download,download,,GDL,BUTTON
download,download,,Area Database),SPAN
download,download,,"2,970행",SMALL
download,download,,기후피해의 경제적 비용 선택,SPAN
download,download,,기후피해의 경제적 비용,SPAN
download,download,,2050 · World Bank Vietnam,SPAN
download,download,,11행,SMALL
download,download,,건기/우기 유량 차이 선택,SPAN
download,download,,건기/우기 유량 차이,SPAN
download,download,,GRDC,BUTTON
download,download,,/ HydroBASINS / GloFAS,SPAN
download,download,,농업 용수 비중 선택,SPAN
download,download,,농업 용수 비중,SPAN
download,download,,205행,SMALL
download,download,,유역 면적 선택,SPAN
download,download,,유역 면적,SPAN
download,download,,2026 · HydroSHEDS / HydroBASINS v1.c,SPAN
download,download,,9행,SMALL
download,download,,유향(flow direction) 선택,SPAN
download,download,,유향(flow direction),SPAN
download,download,,2022 · HydroSHEDS v1 Flow Direction (DIR 15s),SPAN
download,download,,74행,SMALL
download,download,,지하수 잠재량 선택,SPAN
download,download,,지하수 잠재량,SPAN
download,download,,하천 유량 선택,SPAN
download,download,,하천 유량,SPAN
download,download,,산림 유형별 면적 선택,SPAN
download,download,,산림 유형별 면적,SPAN
download,download,,2025 ·,SPAN
download,download,,FAOSTAT,BUTTON
download,download,,Land Cover (,SPAN
download,download,,LC,BUTTON
download,download,,"),",SPAN
download,download,,CCI-LC,BUTTON
download,download,,231행,SMALL
download,download,,산림 이득 선택,SPAN
download,download,,산림 이득,SPAN
download,download,,Land Use (RL),SPAN
download,download,,산림 총면적 선택,SPAN
download,download,,산림 총면적,SPAN
download,download,,2010 · Global Forest Watch (,SPAN
download,download,,UMD,BUTTON
download,download,,WRI,BUTTON
download,download,,260행,SMALL
download,download,,수관 피복률 선택,SPAN
download,download,,수관 피복률,SPAN
download,download,,131행,SMALL
download,download,,연간 산림손실 선택,SPAN
download,download,,연간 산림손실,SPAN
download,download,,2025 · Global Forest Watch (,SPAN
download,download,,"3,545행",SMALL
download,download,,탄소 저장량 선택,SPAN
download,download,,탄소 저장량,SPAN
download,download,,2025 · Global Forest Watch,SPAN
download,download,,608행,SMALL
download,download,,LULUCF 관련 면적 변화 선택,SPAN
download,download,,LULUCF,BUTTON
download,download,,관련 면적 변화,SPAN
download,download,,"1,764행",SMALL
download,download,,토지이용 변화율 선택,SPAN
download,download,,토지이용 변화율,SPAN
download,download,,48행,SMALL
download,download,,토지피복 구성 선택,SPAN
download,download,,토지피복 구성,SPAN
download,download,,747행,SMALL
download,download,,바이오매스 자원 가용량 선택,SPAN
download,download,,바이오매스 자원 가용량,SPAN
download,download,,2050 ·,SPAN
download,download,,—,SPAN
download,download,,"Crops and livestock products (QCL), Live Animals / Stocks",SPAN
download,download,,190행,SMALL
download,download,,수력 잠재량 선택,SPAN
download,download,,수력 잠재량,SPAN
download,download,,2030 · Energy Institute Statistical Review of World Energy,SPAN
download,download,,228행,SMALL
download,download,,지열 잠재량 선택,SPAN
download,download,,지열 잠재량,SPAN
download,download,,2026 · DGGV (2021),SPAN
download,download,,165행,SMALL
download,download,,태양광 자원 선택,SPAN
download,download,,태양광 자원,SPAN
download,download,,2018 · Global Solar Atlas 2.0,SPAN
download,download,,113행,SMALL
download,download,,풍력 자원 선택,SPAN
download,download,,풍력 자원,SPAN
download,download,,2017 · Global Wind Atlas 3.x,SPAN
download,download,,화석연료 자원량 선택,SPAN
download,download,,화석연료 자원량,SPAN
download,download,,EI,BUTTON
download,download,,Statistical Review(매장량) / U.S.,SPAN
download,download,,EIA,BUTTON
download,download,,(생산량),SPAN
download,download,,274행,SMALL
download,download,,핵심 광물 종류 선택,SPAN
download,download,,핵심 광물 종류,SPAN
download,download,,USGS,BUTTON
download,download,,Mineral Commodity Summaries 2026,SPAN
download,download,,26행,SMALL
download,download,,광물자원 국제순위 선택,SPAN
download,download,,광물자원 국제순위,SPAN
download,download,,46행,SMALL
download,download,,광물 매장량 선택,SPAN
download,download,,광물 매장량,SPAN
download,download,,광물 생산량 선택,SPAN
download,download,,광물 생산량,SPAN
download,download,,21행,SMALL
download,download,,주요 광산 위치 선택,SPAN
download,download,,주요 광산 위치,SPAN
download,download,,2022 ·,SPAN
download,download,,MRDS,BUTTON
download,download,,(Mineral Resources Data System),SPAN
download,download,,8행,SMALL
download,download,,국가 온실가스 감축목표(NDC) 선택,SPAN
download,download,,국가 온실가스 감축목표(,SPAN
download,download,,2030 ·,SPAN
download,download,,UNFCCC,BUTTON
download,download,,Registry / 베트남 천연자원환경부(,SPAN
download,download,,MONRE,BUTTON
download,download,,격년투명성보고서(BTR) 선택,SPAN
download,download,,격년투명성보고서(,SPAN
download,download,,BTR,BUTTON
download,download,,/ 베트남 천연자원환경부(,SPAN
download,download,,국가적응계획(NAP) 선택,SPAN
download,download,,국가적응계획(,SPAN
download,download,,NAP,BUTTON
download,download,,Central / 베트남 농업환경부(,SPAN
download,download,,MAE,BUTTON
download,download,,96행,SMALL
download,download,,장기 저탄소 발전전략 선택,SPAN
download,download,,장기 저탄소 발전전략,SPAN
download,download,,2050 · 베트남 총리실 (Quyết định 896/QĐ-TTg) / World Bank,SPAN
download,download,,58행,SMALL
download,download,,기후기술 수요 및 우선기술 선택,SPAN
download,download,,기후기술 수요 및 우선기술,SPAN
download,download,,2012 ·,SPAN
download,download,,UNEP,BUTTON
download,download,,CCC,BUTTON
download,download,,135행,SMALL
download,download,,파리협정 제6조 양자협력 체계 선택,SPAN
download,download,,파리협정 제6조 양자협력 체계,SPAN
download,download,,-,SPAN
download,download,,Copenhagen Climate Centre) —,SPAN
download,download,,Article 6,BUTTON
download,download,,Pipeline,SPAN
download,download,,50행,SMALL
download,download,,파리협정 비시장 접근 선택,SPAN
download,download,,파리협정 비시장 접근,SPAN
download,download,,NMA,BUTTON
download,download,,Platform,SPAN
download,download,,32행,SMALL
download,download,,국제 기후협력 이니셔티브 선택,SPAN
download,download,,국제 기후협력 이니셔티브,SPAN
download,download,,2050 · Global Methane Pledge (,SPAN
download,download,,·US 공동 주도),SPAN
download,download,,235행,SMALL
download,download,,기후변화 법·제도 선택,SPAN
download,download,,기후변화 법·제도,SPAN
download,download,,FAOLEX,BUTTON
download,download,,— Electricity Law 28/2004/QH11 영문본,SPAN
download,download,,182행,SMALL
download,download,,환경 법·제도 선택,SPAN
download,download,,환경 법·제도,SPAN
download,download,,2027 · 베트남 정부 — Nghị định 05/2025/NĐ-CP (환경보호법 시행령 08/2022 개정),SPAN
download,download,,59행,SMALL
download,download,,치안·안전 정보 선택,SPAN
download,download,,치안·안전 정보,SPAN
download,download,,UN,BUTTON
download,download,,Office on Drugs and Crime (,SPAN
download,download,,UNODC,BUTTON
download,download,,) — World Bank Open Data 경유,SPAN
download,download,,44행,SMALL
download,download,,민관협력·조달 제도 선택,SPAN
download,download,,민관협력·조달 제도,SPAN
download,download,,2026 · 베트남 국회·정부 공보 / World Bank,SPAN
download,download,,PPP,BUTTON
download,download,,Legal Framework,SPAN
download,download,,외국인 투자제도 선택,SPAN
download,download,,외국인 투자제도,SPAN
download,download,,2026 · 베트남 국회 (Quốc hội) — 투자법 143/2025/QH15,SPAN
download,download,,64행,SMALL
download,download,,사업 인허가 절차 선택,SPAN
download,download,,사업 인허가 절차,SPAN
download,download,,2026 · World Bank Doing Business 2020 / 베트남 정부 공보,SPAN
download,download,,93행,SMALL
download,download,,정책·제도 원문자료 선택,SPAN
download,download,,정책·제도 원문자료,SPAN
download,download,,2026 · 베트남 산업무역부 전력·재생에너지국(,SPAN
download,download,,EREA,BUTTON
download,download,,재생에너지 발주·확대계획 선택,SPAN
download,download,,재생에너지 발주·확대계획,SPAN
download,download,,2050 · 개정,SPAN
download,download,,PDP8,BUTTON
download,download,,부록Ⅱ(768/QĐ-TTg) 원문 자체 검산,SPAN
download,download,,"1,456행",SMALL
download,download,,재생에너지 투자 인센티브 선택,SPAN
download,download,,재생에너지 투자 인센티브,SPAN
download,download,,2026 · 베트남 산업무역부 — Quyết định 1008/QĐ-BCT,SPAN
download,download,,중장기 에너지 전망 선택,SPAN
download,download,,중장기 에너지 전망,SPAN
download,download,,2050 · 베트남 산업무역부 — Quyết định 1313/QĐ-BCT,SPAN
download,download,,121행,SMALL
download,download,,탄소시장 법·제도와 예산 선택,SPAN
download,download,,탄소시장 법·제도와 예산,SPAN
download,download,,2029 · 베트남 국회상임위원회 — Nghị quyết 109/2025/UBTVQH15,SPAN
download,download,,128행,SMALL
download,download,,온실가스 감축사업 기초정보 선택,SPAN
download,download,,온실가스 감축사업 기초정보,SPAN
download,download,,다운로드 자료 없음,SPAN
download,download,,자료가 아직 수집되지 않아 다운로드 파일을 제공하지 않습니다,SMALL
download,download,,자발적 탄소시장 사업목록 선택,SPAN
download,download,,자발적 탄소시장 사업목록,SPAN
download,download,,탄소시장 준비도 선택,SPAN
download,download,,탄소시장 준비도,SPAN
download,download,,ICAP,BUTTON
download,download,,/ World Bank,SPAN
download,download,,PMI,BUTTON
download,download,,/ 베트남 정부 공보,SPAN
download,download,,98행,SMALL
download,download,,한계저감비용 선택,SPAN
download,download,,한계저감비용,SPAN
download,download,,산림전용 방지 및 산림보전(REDD+) 선택,SPAN
download,download,,산림전용 방지 및 산림보전(,SPAN
download,download,,REDD+,BUTTON
download,download,,2026 · Green Climate Fund (,SPAN
download,download,,GCF,BUTTON
download,download,,탄소크레딧 사업 및 발행실적 선택,SPAN
